task.i,learner.i,resampling.i,iteration,start.time,end.time,process,classif.auc,classif.acc,classif.logloss,ROC_AUM,task_id,learner_id,resampling_id,test.subset,train.subsets,groups,test.fold,seed,n.train.groups
3,2,1,9,2025-07-22T20:30:04.795417Z,2025-07-22T20:36:30.428175Z,89,0.967808580581824,0.787660668380463,0.618454681045272,0.00301325297914445,FashionMNIST_seed1_prop0.01,linear_AUM,same_other_sizes_cv,balanced,same,23333,2,1,23333
3,2,1,11,2025-07-22T20:30:04.805146Z,2025-07-22T20:36:46.001093Z,90,0.984626348602044,0.871355060034305,0.609805068273371,0.00173698365688324,FashionMNIST_seed1_prop0.01,linear_AUM,same_other_sizes_cv,balanced,same,23333,3,1,23333
3,3,1,2,2025-07-24T11:10:07.626006Z,2025-07-24T12:21:59.087260Z,3,0.98936303913168,0.944359626802375,0.144159811062021,0.0246644783765078,FashionMNIST_seed1_prop0.01,conv_logistic,same_other_sizes_cv,unbalanced,other,23333,1,1,23333
3,3,1,4,2025-07-22T20:31:16.662937Z,2025-07-22T21:21:43.041660Z,73,0.99305912596401,0.951484308736217,0.139494240647399,0.0115527799353004,FashionMNIST_seed1_prop0.01,conv_logistic,same_other_sizes_cv,unbalanced,other,23333,2,1,23333
3,3,1,6,2025-07-22T20:31:24.302505Z,2025-07-22T21:23:30.222061Z,42,0.993687209017399,0.9502208630649,0.140489363078326,0.0110315671190619,FashionMNIST_seed1_prop0.01,conv_logistic,same_other_sizes_cv,unbalanced,other,23333,3,1,23333
3,3,1,7,2025-07-22T20:31:38.860348Z,2025-07-22T21:23:04.192947Z,74,0.987525003873296,0.950556983718938,0.138200206748159,0.0241064541041851,FashionMNIST_seed1_prop0.01,conv_logistic,same_other_sizes_cv,balanced,same,23333,1,1,23333
3,3,1,9,2025-07-22T20:31:48.636797Z,2025-07-22T21:22:50.503366Z,78,0.986960699440263,0.951499571550985,0.138699574497259,0.0244223959743977,FashionMNIST_seed1_prop0.01,conv_logistic,same_other_sizes_cv,balanced,same,23333,2,1,23333
3,3,1,11,2025-07-22T20:32:05.175813Z,2025-07-22T21:25:28.920414Z,71,0.988329366351956,0.949656946826758,0.135300498820994,0.0232495442032814,FashionMNIST_seed1_prop0.01,conv_logistic,same_other_sizes_cv,balanced,same,23333,3,1,23333
3,4,1,2,2025-07-22T20:32:50.859690Z,2025-07-22T20:38:43.641766Z,69,0.985207083690375,0.949279050042409,0.166908818497257,0.0226232837885618,FashionMNIST_seed1_prop0.01,linear_logistic,same_other_sizes_cv,unbalanced,other,23333,1,1,23333
3,4,1,4,2025-07-22T20:33:10.687071Z,2025-07-22T20:38:51.690236Z,64,0.988469008854615,0.946395250212044,0.162741038348309,0.0196984615176916,FashionMNIST_seed1_prop0.01,linear_logistic,same_other_sizes_cv,unbalanced,other,23333,2,1,23333
3,4,1,6,2025-07-22T20:33:34.202972Z,2025-07-22T20:40:54.565290Z,53,0.989411296250921,0.949711179068977,0.162325717696719,0.0182821154594421,FashionMNIST_seed1_prop0.01,linear_logistic,same_other_sizes_cv,unbalanced,other,23333,3,1,23333
3,4,1,7,2025-07-22T20:33:42.617091Z,2025-07-22T20:40:26.539978Z,62,0.987292062715831,0.95509854327335,0.146225217471038,0.0198363736271858,FashionMNIST_seed1_prop0.01,linear_logistic,same_other_sizes_cv,balanced,same,23333,1,1,23333
3,4,1,9,2025-07-22T20:34:15.236993Z,2025-07-22T20:40:14.314258Z,91,0.988272935606352,0.95484147386461,0.142876032672646,0.0190729554742575,FashionMNIST_seed1_prop0.01,linear_logistic,same_other_sizes_cv,balanced,same,23333,2,1,23333
3,4,1,11,2025-07-22T20:34:16.885803Z,2025-07-22T20:40:25.244382Z,95,0.988126623691852,0.956946826758147,0.140953230879888,0.0188819486647844,FashionMNIST_seed1_prop0.01,linear_logistic,same_other_sizes_cv,balanced,same,23333,3,1,23333
4,1,1,2,2025-07-22T20:34:21.961017Z,2025-07-22T21:25:20.828364Z,99,0.983227649243076,0.990161153519932,0.666551822837173,0.000208902129088528,FashionMNIST_seed2_prop0.01,conv_AUM,same_other_sizes_cv,unbalanced,other,23333,1,1,23333
4,1,1,4,2025-07-22T20:34:22.943264Z,2025-07-22T21:24:27.651136Z,100,0.97805626963725,0.0132315521628499,0.710285968548075,0.00018299491785001,FashionMNIST_seed2_prop0.01,conv_AUM,same_other_sizes_cv,unbalanced,other,23333,2,1,23333
4,1,1,6,2025-07-22T20:34:23.676120Z,2025-07-22T21:26:19.801016Z,93,0.987164604263658,0.0197077811756711,0.709059393084231,0.000157436006702483,FashionMNIST_seed2_prop0.01,conv_AUM,same_other_sizes_cv,unbalanced,other,23333,3,1,23333
4,1,1,7,2025-07-22T20:34:27.224620Z,2025-07-22T21:27:56.436485Z,98,0.98556565182625,0.5,0.685396909789392,0.000148965395055711,FashionMNIST_seed2_prop0.01,conv_AUM,same_other_sizes_cv,balanced,same,23333,1,1,23333
4,1,1,9,2025-07-22T20:34:34.093026Z,2025-07-22T21:27:30.772401Z,96,0.984991537489472,0.544387317909169,0.683720200148347,0.00018045179604087,FashionMNIST_seed2_prop0.01,conv_AUM,same_other_sizes_cv,balanced,same,23333,2,1,23333
4,1,1,11,2025-07-22T20:34:43.592775Z,2025-07-22T21:30:24.044077Z,97,0.983427619016797,0.501286449399657,0.684132563869384,0.000188877922482789,FashionMNIST_seed2_prop0.01,conv_AUM,same_other_sizes_cv,balanced,same,23333,3,1,23333
4,2,1,2,2025-07-22T20:35:45.784419Z,2025-07-22T20:41:49.333327Z,92,0.985315624107398,0.931806615776081,0.635786358371409,0.000830347533337772,FashionMNIST_seed2_prop0.01,linear_AUM,same_other_sizes_cv,unbalanced,other,23333,1,1,23333
4,2,1,4,2025-07-22T20:35:57.535587Z,2025-07-22T20:41:32.093571Z,87,0.984181662382177,0.93214588634436,0.634295092003408,0.0011937019880861,FashionMNIST_seed2_prop0.01,linear_AUM,same_other_sizes_cv,unbalanced,other,23333,2,1,23333
4,2,1,6,2025-07-22T20:36:02.678745Z,2025-07-22T20:41:32.500387Z,84,0.989457240872339,0.862725110431532,0.64658658491826,0.000712164619471878,FashionMNIST_seed2_prop0.01,linear_AUM,same_other_sizes_cv,unbalanced,other,23333,3,1,23333
4,2,1,7,2025-07-22T20:36:11.343850Z,2025-07-22T20:42:18.802968Z,85,0.977325817302291,0.911568123393316,0.628857694615634,0.00173016509506851,FashionMNIST_seed2_prop0.01,linear_AUM,same_other_sizes_cv,balanced,same,23333,1,1,23333
4,2,1,9,2025-07-22T20:36:17.627479Z,2025-07-22T20:42:26.818536Z,86,0.963295701778926,0.737789203084833,0.641227133389305,0.00221600546501577,FashionMNIST_seed2_prop0.01,linear_AUM,same_other_sizes_cv,balanced,same,23333,2,1,23333
4,2,1,11,2025-07-22T20:36:31.162953Z,2025-07-22T20:42:51.656417Z,89,0.987245674323088,0.94991423670669,0.636704653595124,0.000866620219312608,FashionMNIST_seed2_prop0.01,linear_AUM,same_other_sizes_cv,balanced,same,23333,3,1,23333
4,3,1,2,2025-07-22T20:36:47.090973Z,2025-07-22T21:32:08.098231Z,90,0.989357326478148,0.943681085665819,0.14956341731221,0.0142425820231438,FashionMNIST_seed2_prop0.01,conv_logistic,same_other_sizes_cv,unbalanced,other,23333,1,1,23333
4,3,1,4,2025-07-22T20:36:50.578990Z,2025-07-22T21:32:42.939003Z,88,0.988943159097403,0.953859202714165,0.136908002662958,0.0162182785570622,FashionMNIST_seed2_prop0.01,conv_logistic,same_other_sizes_cv,unbalanced,other,23333,2,1,23333
4,3,1,6,2025-07-22T20:37:30.170982Z,2025-07-22T21:30:38.999322Z,94,0.987025238912029,0.948352021746517,0.140652448816019,0.0240068770945072,FashionMNIST_seed2_prop0.01,conv_logistic,same_other_sizes_cv,unbalanced,other,23333,3,1,23333
4,3,1,7,2025-07-22T20:38:44.925284Z,2025-07-22T21:31:53.456202Z,69,0.987778695620568,0.949357326478149,0.137237460019387,0.0246025454252958,FashionMNIST_seed2_prop0.01,conv_logistic,same_other_sizes_cv,balanced,same,23333,1,1,23333
4,3,1,9,2025-07-22T20:38:52.517959Z,2025-07-22T21:29:52.422818Z,64,0.986782358914713,0.947043701799486,0.142974257834315,0.025649631395936,FashionMNIST_seed2_prop0.01,conv_logistic,same_other_sizes_cv,balanced,same,23333,2,1,23333
4,3,1,11,2025-07-22T20:40:15.167480Z,2025-07-22T21:31:04.162685Z,91,0.986281550741566,0.946397941680961,0.145667829751985,0.0268086083233357,FashionMNIST_seed2_prop0.01,conv_logistic,same_other_sizes_cv,balanced,same,23333,3,1,23333
4,4,1,2,2025-07-22T20:40:25.436360Z,2025-07-22T20:46:20.018833Z,95,0.990676949443014,0.944020356234097,0.170585600811344,0.0132238436490297,FashionMNIST_seed2_prop0.01,linear_logistic,same_other_sizes_cv,unbalanced,other,23333,1,1,23333
4,4,1,4,2025-07-22T20:40:26.690687Z,2025-07-22T20:47:04.741878Z,62,0.988143387603539,0.944698897370653,0.163951527001903,0.0159153770655394,FashionMNIST_seed2_prop0.01,linear_logistic,same_other_sizes_cv,unbalanced,other,23333,2,1,23333
4,4,1,6,2025-07-22T20:41:23.152162Z,2025-07-22T20:49:44.717117Z,53,0.986823082577798,0.947162759089365,0.166576455724185,0.0156724154949188,FashionMNIST_seed2_prop0.01,linear_logistic,same_other_sizes_cv,unbalanced,other,23333,3,1,23333
4,4,1,7,2025-07-22T20:41:32.369687Z,2025-07-22T20:47:17.638774Z,87,0.987226888534969,0.950642673521851,0.147585734448417,0.0204710029065609,FashionMNIST_seed2_prop0.01,linear_logistic,same_other_sizes_cv,balanced,same,23333,1,1,23333
4,4,1,9,2025-07-22T20:41:34.999626Z,2025-07-22T20:47:26.726405Z,84,0.988289353978188,0.95458440445587,0.144458920350704,0.0183514393866062,FashionMNIST_seed2_prop0.01,linear_logistic,same_other_sizes_cv,balanced,same,23333,2,1,23333
4,4,1,11,2025-07-22T20:41:49.420020Z,2025-07-22T20:47:35.230705Z,92,0.98677412331673,0.953516295025729,0.14718798124244,0.0204121135175228,FashionMNIST_seed2_prop0.01,linear_logistic,same_other_sizes_cv,balanced,same,23333,3,1,23333
5,1,1,1,2025-07-22T20:42:19.300602Z,2025-07-22T21:13:30.207598Z,85,0.934616028180016,0.504888739042482,0.686455895281931,0.000489373807795346,MNIST_seed1_prop0.01,conv_AUM,same_other_sizes_cv,balanced,other,11980,1,1,11980
5,1,1,3,2025-07-22T20:42:26.974823Z,2025-07-22T21:12:47.382770Z,86,0.95118360922397,0.5,0.686756478482906,0.000428371247835457,MNIST_seed1_prop0.01,conv_AUM,same_other_sizes_cv,balanced,other,11980,2,1,11980
5,1,1,5,2025-07-22T20:42:52.127431Z,2025-07-22T21:12:47.674664Z,89,0.940877604301716,0.5,0.685046315501349,0.000650330970529467,MNIST_seed1_prop0.01,conv_AUM,same_other_sizes_cv,balanced,other,11980,3,1,11980
5,1,1,8,2025-07-22T20:45:27.801218Z,2025-07-22T21:09:44.759750Z,4,0.929614870167914,0.989821458368096,0.633549520666569,0.000382164231268689,MNIST_seed1_prop0.01,conv_AUM,same_other_sizes_cv,unbalanced,same,11980,1,1,11980
5,1,1,10,2025-07-22T20:46:29.562720Z,2025-07-22T21:11:07.838468Z,7,0.936581801832184,0.0100150225338007,0.750815619390229,0.000485858647152782,MNIST_seed1_prop0.01,conv_AUM,same_other_sizes_cv,unbalanced,same,11980,2,1,11980
5,1,1,12,2025-07-22T20:46:40.723436Z,2025-07-22T21:12:41.776251Z,6,0.935056889571405,0.990644837955229,0.664201039628586,0.000545425340533257,MNIST_seed1_prop0.01,conv_AUM,same_other_sizes_cv,unbalanced,same,11980,3,1,11980
5,2,1,1,2025-07-22T20:46:40.751489Z,2025-07-22T20:49:10.755569Z,95,0.874119033469453,0.751938637896156,0.65956202001342,0.00520278885960579,MNIST_seed1_prop0.01,linear_AUM,same_other_sizes_cv,balanced,other,11980,1,1,11980
5,2,1,3,2025-07-22T20:46:54.813527Z,2025-07-22T20:49:53.792154Z,3,0.884252251534911,0.797217537942664,0.663973610987522,0.00398840568959713,MNIST_seed1_prop0.01,linear_AUM,same_other_sizes_cv,balanced,other,11980,2,1,11980
5,2,1,5,2025-07-22T20:47:05.024076Z,2025-07-22T20:50:13.803229Z,62,0.889773490720191,0.761258222297183,0.658937789204962,0.00439901882782578,MNIST_seed1_prop0.01,linear_AUM,same_other_sizes_cv,balanced,other,11980,3,1,11980
5,2,1,8,2025-07-22T20:47:19.623482Z,2025-07-22T20:49:32.537947Z,87,0.8968722018947,0.559486067078258,0.689023117190542,0.00559517182409763,MNIST_seed1_prop0.01,linear_AUM,same_other_sizes_cv,unbalanced,same,11980,1,1,11980
5,2,1,10,2025-07-22T20:47:37.890078Z,2025-07-22T20:50:02.247812Z,84,0.868276850446803,0.448839926556501,0.701088948028708,0.00610319152474403,MNIST_seed1_prop0.01,linear_AUM,same_other_sizes_cv,unbalanced,same,11980,2,1,11980
5,2,1,12,2025-07-22T20:47:37.942810Z,2025-07-22T20:50:29.859362Z,92,0.882323514356185,0.736719011025727,0.674178346077395,0.00364989275112748,MNIST_seed1_prop0.01,linear_AUM,same_other_sizes_cv,unbalanced,same,11980,3,1,11980
5,3,1,1,2025-07-24T11:10:09.417849Z,2025-07-24T11:37:25.328629Z,4,0.567802935403214,0.5,2.26839679468306,0.00435275537893176,MNIST_seed1_prop0.01,conv_logistic,same_other_sizes_cv,balanced,other,11980,1,1,11980
5,3,1,3,2025-07-22T20:49:14.076084Z,2025-07-22T21:17:34.057817Z,95,0.595753492829498,0.5,2.22624450830194,0.00344432424753904,MNIST_seed1_prop0.01,conv_logistic,same_other_sizes_cv,balanced,other,11980,2,1,11980
5,3,1,5,2025-07-22T20:49:32.713577Z,2025-07-22T21:16:31.742894Z,87,0.548412056299767,0.5,2.25847131989873,0.00436731241643429,MNIST_seed1_prop0.01,conv_logistic,same_other_sizes_cv,balanced,other,11980,3,1,11980
5,3,1,8,2025-07-22T20:49:44.917055Z,2025-07-22T21:22:10.449059Z,53,0.607210959176681,0.989821458368096,0.0560221373042855,0.00461876438930631,MNIST_seed1_prop0.01,conv_logistic,same_other_sizes_cv,unbalanced,same,11980,1,1,11980
5,3,1,10,2025-07-22T20:49:54.085746Z,2025-07-22T21:17:50.219569Z,3,0.492716236722307,0.989984977466199,0.0577892161205305,0.0046707452274859,MNIST_seed1_prop0.01,conv_logistic,same_other_sizes_cv,unbalanced,same,11980,2,1,11980
5,3,1,12,2025-07-22T20:50:13.368835Z,2025-07-22T21:18:02.872806Z,84,0.511917434501372,0.990310725025059,0.0563476907797588,0.00550537370145321,MNIST_seed1_prop0.01,conv_logistic,same_other_sizes_cv,unbalanced,same,11980,3,1,11980
5,4,1,1,2025-07-22T20:50:14.293475Z,2025-07-22T20:54:37.607573Z,62,0.681852777192993,0.5,2.06650572128101,0.00892392639070749,MNIST_seed1_prop0.01,linear_logistic,same_other_sizes_cv,balanced,other,11980,1,1,11980
5,4,1,3,2025-07-22T20:50:30.484054Z,2025-07-22T20:54:23.090190Z,92,0.675961185727814,0.5,2.07435001848771,0.00889368169009686,MNIST_seed1_prop0.01,linear_logistic,same_other_sizes_cv,balanced,other,11980,2,1,11980
5,4,1,5,2025-07-22T20:53:45.909309Z,2025-07-22T20:57:34.766331Z,2,0.692693812748661,0.5,2.02908366797021,0.00896122399717569,MNIST_seed1_prop0.01,linear_logistic,same_other_sizes_cv,balanced,other,11980,3,1,11980
5,4,1,8,2025-07-22T20:54:27.645228Z,2025-07-22T20:58:21.682715Z,92,0.680495064280422,0.989821458368096,0.0568392766923513,0.00910500530153513,MNIST_seed1_prop0.01,linear_logistic,same_other_sizes_cv,unbalanced,same,11980,1,1,11980
5,4,1,10,2025-07-22T20:54:42.546136Z,2025-07-22T20:59:09.838600Z,62,0.657406002360479,0.989984977466199,0.0560851244788751,0.00938072241842747,MNIST_seed1_prop0.01,linear_logistic,same_other_sizes_cv,unbalanced,same,11980,2,1,11980
5,4,1,12,2025-07-22T20:54:58.627435Z,2025-07-22T20:58:54.012448Z,1,0.704613406859325,0.990310725025059,0.0521316836023829,0.00837380159646273,MNIST_seed1_prop0.01,linear_logistic,same_other_sizes_cv,unbalanced,same,11980,3,1,11980
6,1,1,1,2025-07-22T20:55:19.237426Z,2025-07-22T21:20:06.797085Z,24,0.919556345823582,0.503961564396494,0.684344537577329,0.000744038727134466,MNIST_seed2_prop0.01,conv_AUM,same_other_sizes_cv,balanced,other,11980,1,1,11980
6,1,1,3,2025-07-22T20:55:30.019707Z,2025-07-22T21:20:43.726551Z,29,0.933165670882044,0.5,0.687257242714689,0.000449506216682494,MNIST_seed2_prop0.01,conv_AUM,same_other_sizes_cv,balanced,other,11980,2,1,11980
6,1,1,5,2025-07-22T20:55:37.393526Z,2025-07-22T21:22:45.156909Z,21,0.946510843827139,0.774582560296846,0.686021744083073,0.000405613478505984,MNIST_seed2_prop0.01,conv_AUM,same_other_sizes_cv,balanced,other,11980,3,1,11980
6,1,1,8,2025-07-22T20:55:42.257202Z,2025-07-22T21:21:55.669294Z,23,0.953686866453691,0.989821458368096,0.618508172912402,0.000490577018354088,MNIST_seed2_prop0.01,conv_AUM,same_other_sizes_cv,unbalanced,same,11980,1,1,11980
6,1,1,10,2025-07-22T20:56:41.642126Z,2025-07-22T21:21:40.939646Z,17,0.914313213061314,0.0100150225338007,0.715309960490342,0.000600269180722535,MNIST_seed2_prop0.01,conv_AUM,same_other_sizes_cv,unbalanced,same,11980,2,1,11980
6,1,1,12,2025-07-22T20:57:22.418270Z,2025-07-22T21:26:25.718759Z,16,0.938945507003586,0.975776812562646,0.677408137983016,0.000518481305334717,MNIST_seed2_prop0.01,conv_AUM,same_other_sizes_cv,unbalanced,same,11980,3,1,11980
6,2,1,1,2025-07-22T20:57:37.301067Z,2025-07-22T21:00:47.168511Z,27,0.889938492621934,0.695212407282535,0.660408559192029,0.00412708288058639,MNIST_seed2_prop0.01,linear_AUM,same_other_sizes_cv,balanced,other,11980,1,1,11980
6,2,1,3,2025-07-22T20:57:37.630953Z,2025-07-22T20:59:57.680604Z,2,0.882404656347665,0.80168634064081,0.653312164604634,0.00558974035084248,MNIST_seed2_prop0.01,linear_AUM,same_other_sizes_cv,balanced,other,11980,2,1,11980
6,2,1,5,2025-07-22T20:58:35.791187Z,2025-07-22T21:01:00.957368Z,92,0.87342550250489,0.776353516613257,0.659257764159269,0.00519367353990674,MNIST_seed2_prop0.01,linear_AUM,same_other_sizes_cv,balanced,other,11980,3,1,11980
6,2,1,8,2025-07-22T20:58:38.408111Z,2025-07-22T21:02:06.527084Z,18,0.870864331273558,0.625563157016519,0.681037647542329,0.0043585067614913,MNIST_seed2_prop0.01,linear_AUM,same_other_sizes_cv,unbalanced,same,11980,1,1,11980
6,2,1,10,2025-07-22T20:58:55.163671Z,2025-07-22T21:01:19.447760Z,1,0.910358005957399,0.722250041729261,0.669901366152949,0.00438248598948121,MNIST_seed2_prop0.01,linear_AUM,same_other_sizes_cv,unbalanced,same,11980,2,1,11980
6,2,1,12,2025-07-22T20:59:15.117161Z,2025-07-22T21:01:57.610862Z,62,0.881320094001584,0.484463748747077,0.696504166600352,0.0047038896009326,MNIST_seed2_prop0.01,linear_AUM,same_other_sizes_cv,unbalanced,same,11980,3,1,11980
6,3,1,1,2025-07-22T20:59:22.208714Z,2025-07-22T21:35:48.120088Z,14,0.640789762054919,0.5,2.19228618557047,0.00423151673749089,MNIST_seed2_prop0.01,conv_logistic,same_other_sizes_cv,balanced,other,11980,1,1,11980
6,3,1,3,2025-07-22T20:59:36.648424Z,2025-07-22T21:26:43.216675Z,39,0.618517698045494,0.5,2.21389067463236,0.00396857503801584,MNIST_seed2_prop0.01,conv_logistic,same_other_sizes_cv,balanced,other,11980,2,1,11980
6,3,1,5,2025-07-22T20:59:58.412210Z,2025-07-22T21:36:58.952165Z,2,0.622231373951403,0.5,2.20232516894745,0.00429265154525638,MNIST_seed2_prop0.01,conv_logistic,same_other_sizes_cv,balanced,other,11980,3,1,11980
6,3,1,8,2025-07-22T21:00:54.827366Z,2025-07-22T21:28:51.552318Z,27,0.584880006190375,0.989821458368096,0.0570756040569185,0.00398299610242248,MNIST_seed2_prop0.01,conv_logistic,same_other_sizes_cv,unbalanced,same,11980,1,1,11980
6,3,1,10,2025-07-22T21:01:21.405013Z,2025-07-22T21:29:14.325276Z,92,0.617991625920308,0.989984977466199,0.0550749939027361,0.00378365279175341,MNIST_seed2_prop0.01,conv_logistic,same_other_sizes_cv,unbalanced,same,11980,2,1,11980
6,3,1,12,2025-07-22T21:01:21.633023Z,2025-07-22T21:38:47.937665Z,1,0.545152461724605,0.990310725025059,0.0551609836189007,0.00436281785368919,MNIST_seed2_prop0.01,conv_logistic,same_other_sizes_cv,unbalanced,same,11980,3,1,11980
6,4,1,1,2025-07-22T21:01:38.905431Z,2025-07-22T21:05:22.851552Z,19,0.685995692812541,0.5,2.0504704843857,0.00888469163328409,MNIST_seed2_prop0.01,linear_logistic,same_other_sizes_cv,balanced,other,11980,1,1,11980
6,4,1,3,2025-07-22T21:02:08.910716Z,2025-07-22T21:06:38.202577Z,62,0.690486621602791,0.5,2.04321713590806,0.00907505862414837,MNIST_seed2_prop0.01,linear_logistic,same_other_sizes_cv,balanced,other,11980,2,1,11980
6,4,1,5,2025-07-22T21:02:09.519187Z,2025-07-22T21:06:08.611019Z,18,0.681978239094592,0.5,2.04674614484584,0.00923170149326324,MNIST_seed2_prop0.01,linear_logistic,same_other_sizes_cv,balanced,other,11980,3,1,11980
6,4,1,8,2025-07-22T21:03:12.659446Z,2025-07-22T21:06:44.752101Z,35,0.688354631175176,0.989821458368096,0.0563931990472246,0.00859516393393278,MNIST_seed2_prop0.01,linear_logistic,same_other_sizes_cv,unbalanced,same,11980,1,1,11980
6,4,1,10,2025-07-22T21:03:57.902339Z,2025-07-22T21:07:36.642059Z,41,0.728456415444278,0.989984977466199,0.052792875191606,0.00817097257822752,MNIST_seed2_prop0.01,linear_logistic,same_other_sizes_cv,unbalanced,same,11980,2,1,11980
6,4,1,12,2025-07-22T21:04:05.908872Z,2025-07-22T21:07:47.974312Z,36,0.735655451626411,0.990310725025059,0.0517310128032799,0.00824252795428038,MNIST_seed2_prop0.01,linear_logistic,same_other_sizes_cv,unbalanced,same,11980,3,1,11980
1,1,1,1,2025-07-22T21:04:46.309710Z,2025-07-22T21:28:57.622118Z,44,0.955809864093182,0.673864610111397,0.682030113961024,0.000520895235240459,EMNIST_seed1_prop0.01,conv_AUM,same_other_sizes_cv,balanced,other,11784,1,1,11784
1,1,1,3,2025-07-22T21:04:47.465292Z,2025-07-22T21:30:58.962667Z,49,0.950162046980334,0.777549271636675,0.681733700403358,0.000601476000156254,EMNIST_seed1_prop0.01,conv_AUM,same_other_sizes_cv,balanced,other,11784,2,1,11784
1,1,1,5,2025-07-22T21:04:47.796622Z,2025-07-22T21:30:10.056131Z,12,0.921896236712574,0.5,0.685929826389267,0.000700158590916544,EMNIST_seed1_prop0.01,conv_AUM,same_other_sizes_cv,balanced,other,11784,3,1,11784
1,1,1,8,2025-07-22T21:05:23.530046Z,2025-07-22T21:24:15.324047Z,19,0.938734647243647,0.0101781170483461,0.739275657607703,0.000579544343054295,EMNIST_seed1_prop0.01,conv_AUM,same_other_sizes_cv,unbalanced,same,11784,1,1,11784
1,1,1,10,2025-07-22T21:06:09.095935Z,2025-07-22T21:34:01.002350Z,18,0.965412739217368,0.125869380831213,0.702032170665174,0.000346457178238779,EMNIST_seed1_prop0.01,conv_AUM,same_other_sizes_cv,unbalanced,same,11784,2,1,11784
1,1,1,12,2025-07-22T21:06:16.084650Z,2025-07-22T21:42:11.462610Z,15,0.965385322224945,0.0101936799184506,0.72949320558879,0.00043213355820626,EMNIST_seed1_prop0.01,conv_AUM,same_other_sizes_cv,unbalanced,same,11784,3,1,11784
1,2,1,1,2025-07-24T11:10:09.694194Z,2025-07-24T11:12:43.775678Z,5,0.883685439855965,0.683461868037704,0.650546542591518,0.00595005229115486,EMNIST_seed1_prop0.01,linear_AUM,same_other_sizes_cv,balanced,other,11784,1,1,11784
1,2,1,3,2025-07-22T21:06:22.378770Z,2025-07-22T21:08:49.939536Z,38,0.906676491255895,0.62879177377892,0.651731214893909,0.00447041168808937,EMNIST_seed1_prop0.01,linear_AUM,same_other_sizes_cv,balanced,other,11784,2,1,11784
1,2,1,5,2025-07-22T21:06:39.074453Z,2025-07-22T21:09:18.111652Z,62,0.905857206323241,0.59073756432247,0.645677391234367,0.00556648569181562,EMNIST_seed1_prop0.01,linear_AUM,same_other_sizes_cv,balanced,other,11784,3,1,11784
1,2,1,8,2025-07-22T21:06:45.587790Z,2025-07-22T21:08:55.716968Z,35,0.907874892887745,0.229177268871925,0.727513010090739,0.00533071160316467,EMNIST_seed1_prop0.01,linear_AUM,same_other_sizes_cv,unbalanced,same,11784,1,1,11784
1,2,1,10,2025-07-22T21:07:37.059346Z,2025-07-22T21:09:53.993315Z,41,0.937383604684373,0.156234096692112,0.737913627981407,0.00401755515486002,EMNIST_seed1_prop0.01,linear_AUM,same_other_sizes_cv,unbalanced,same,11784,2,1,11784
1,2,1,12,2025-07-22T21:07:39.272937Z,2025-07-22T21:10:01.053912Z,26,0.894946091644207,0.449711179068977,0.703223016097287,0.00592177687212825,EMNIST_seed1_prop0.01,linear_AUM,same_other_sizes_cv,unbalanced,same,11784,3,1,11784
1,3,1,1,2025-07-22T21:07:48.114944Z,2025-07-22T21:33:18.696041Z,36,0.674505793056556,0.5,2.14899201554253,0.00365203758701682,EMNIST_seed1_prop0.01,conv_logistic,same_other_sizes_cv,balanced,other,11784,1,1,11784
1,3,1,3,2025-07-22T21:07:54.879272Z,2025-07-22T21:36:39.353268Z,34,0.720618949121404,0.5,2.05723126418528,0.00420511467382312,EMNIST_seed1_prop0.01,conv_logistic,same_other_sizes_cv,balanced,other,11784,2,1,11784
1,3,1,5,2025-07-22T21:07:58.662132Z,2025-07-22T21:36:07.838741Z,47,0.734782929132746,0.5,2.01189554628762,0.00452057365328074,EMNIST_seed1_prop0.01,conv_logistic,same_other_sizes_cv,balanced,other,11784,3,1,11784
1,3,1,8,2025-07-22T21:08:36.684460Z,2025-07-22T21:35:23.793888Z,43,0.678777492145105,0.989821882951654,0.0540998083543312,0.00445544952526689,EMNIST_seed1_prop0.01,conv_logistic,same_other_sizes_cv,unbalanced,same,11784,1,1,11784
1,3,1,10,2025-07-22T21:08:50.197384Z,2025-07-22T21:36:39.206570Z,38,0.706845187089402,0.989821882951654,0.0537982845631878,0.00442447699606419,EMNIST_seed1_prop0.01,conv_logistic,same_other_sizes_cv,unbalanced,same,11784,2,1,11784
1,3,1,12,2025-07-22T21:08:50.205127Z,2025-07-22T21:35:52.004173Z,58,0.722586375888259,0.99048589874278,0.0501484969691069,0.00435993541032076,EMNIST_seed1_prop0.01,conv_logistic,same_other_sizes_cv,unbalanced,same,11784,3,1,11784
1,4,1,1,2025-07-22T21:08:55.870218Z,2025-07-22T21:12:31.827213Z,35,0.722501877906349,0.500514138817481,1.93472815798247,0.00998085178434849,EMNIST_seed1_prop0.01,linear_logistic,same_other_sizes_cv,balanced,other,11784,1,1,11784
1,4,1,3,2025-07-22T21:09:18.408222Z,2025-07-22T21:13:36.172144Z,62,0.717379052184135,0.5,1.95762426629459,0.00925056543201208,EMNIST_seed1_prop0.01,linear_logistic,same_other_sizes_cv,balanced,other,11784,2,1,11784
1,4,1,5,2025-07-22T21:09:41.572997Z,2025-07-22T21:13:16.794080Z,33,0.715919358967192,0.500257289879931,1.93028078311642,0.00988117232918739,EMNIST_seed1_prop0.01,linear_logistic,same_other_sizes_cv,balanced,other,11784,3,1,11784
